"Местное время в Максимово";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"13.05.2018 08:00";"10.0";"709.9";"740.7";"";"61";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"2.8";"Осадков нет";"12";"";"";"";"";
"12.05.2018 20:00";"12.4";"714.2";"745.0";"";"28";"Ветер, дующий с юго-юго-востока";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"12.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"50.0";"-5.8";"Осадков нет";"12";"";"";"";"";
"12.05.2018 08:00";"0.3";"723.4";"756.0";"";"67";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-7.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-5.1";"Осадков нет";"12";"";"";"";"";
"11.05.2018 20:00";"9.4";"728.4";"760.1";"";"20";"Ветер, дующий с западо-юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"10.5";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-12.4";"Осадков нет";"12";"";"";"";"";
"11.05.2018 08:00";"0.1";"733.1";"766.1";"";"59";"";"";"";"";"";" ";"";"";"-8.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-7.1";"Осадков нет";"12";"";"";"";"";
"10.05.2018 20:00";"6.6";"730.6";"762.7";"";"25";"";"";"";"";"";" ";"";"";"";"8.2";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-12.3";"Осадков нет";"12";"";"";"";"";
"10.05.2018 08:00";"1.0";"733.2";"766.0";"";"76";"";"";"";"";"";" ";"";"";"-5.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.8";"Осадков нет";"12";"";"";"";"";
"09.05.2018 20:00";"6.5";"727.5";"759.5";"";"85";"";"";"";"";"";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, покрывающие все небо.";"50.0";"4.2";"0.7";"12";"";"";"";"";
"09.05.2018 08:00";"6.2";"727.3";"759.4";"";"44";"";"";"";"";"";"Развитие облачности не наблюдалось или не наблюдается. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-5.3";"";"";"";"";"";"";
"08.05.2018 20:00";"9.5";"729.4";"761.1";"";"30";"";"";"";"";"";" ";"";"";"";"11.3";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-7.5";"Осадков нет";"12";"";"";"";"";
"08.05.2018 08:00";"0.7";"734.2";"767.2";"";"88";"";"";"";"";"";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-1.1";"Осадков нет";"12";"";"";"";"";
"07.05.2018 20:00";"2.6";"731.8";"764.5";"";"81";"";"";"";"";"";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"5.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высокослоистые просвечивающие.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-0.4";"0.4";"12";"";"";"";"";
"07.05.2018 08:00";"0.3";"729.0";"761.8";"";"82";"";"";"";"";"";" ";"";"";"-3.3";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"1000-1500";"Высокослоистые просвечивающие.";"";"50.0";"-2.5";"Осадков нет";"12";"";"";"";"";
"06.05.2018 20:00";"7.5";"724.9";"756.6";"";"40";"";"";"";"";"";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"12.2";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-5.3";"1.0";"12";"";"";"";"";
"06.05.2018 08:00";"5.3";"715.4";"747.0";"";"39";"";"";"";"";"";" ";"";"";"2.8";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высокослоистые просвечивающие.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-7.8";"Осадков нет";"12";"";"";"";"";
"05.05.2018 20:00";"8.4";"723.7";"755.2";"";"25";"";"";"";"";"";" ";"";"";"";"9.7";"Слоисто-кучевые, образовавшиеся из кучевых.";"10%  или менее, но не 0";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-10.5";"Осадков нет";"12";"";"";"";"";
"05.05.2018 08:00";"-1.3";"730.3";"763.3";"";"67";"";"";"";"";"";" ";"";"";"-6.5";"";"";"";"2500 или более, или облаков нет.";"";"";"50.0";"-6.8";"Осадков нет";"12";"";"";"";"";
"04.05.2018 20:00";"5.0";"730.8";"763.2";"";"31";"";"";"";"";"";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-11.0";"Осадков нет";"12";"";"";"";"";
"04.05.2018 08:00";"4.2";"728.1";"760.3";"";"42";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"3.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-7.8";"Осадков нет";"12";"";"";"";"";
"03.05.2018 08:00";"3.2";"730.0";"762.5";"";"70";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"-0.7";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-1.9";"Осадков нет";"12";"";"";"";"";
"02.05.2018 20:00";"6.7";"728.0";"759.9";"";"94";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"5.8";"0.8";"12";"";"";"";"";
"02.05.2018 08:00";"6.5";"724.3";"756.1";"";"58";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-0.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"50.0";"-1.2";"Осадков нет";"12";"";"";"";"";
"01.05.2018 20:00";"15.6";"726.0";"756.9";"";"18";"Ветер, дующий с юга";"3";"";"12";"60%.";" ";"";"";"";"19.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-8.8";"Осадков нет";"12";"";"";"";"";
"01.05.2018 08:00";"1.6";"731.9";"764.7";"";"56";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-5.5";"";"";"";"";"";"";"50.0";"-6.4";"Осадков нет";"12";"";"";"";"";
"30.04.2018 20:00";"10.9";"733.2";"765.0";"";"19";"Ветер, дующий с западо-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"13.3";"";"";"";"";"";"50.0";"-11.7";"Осадков нет";"12";"";"";"";"";
"30.04.2018 08:00";"1.1";"736.2";"769.2";"";"76";"Ветер, дующий с юго-юго-востока";"1";"";"";"20–30%.";" ";"";"";"-5.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.8";"Осадков нет";"12";"";"";"";"";
"29.04.2018 08:00";"0.6";"735.4";"768.4";"";"78";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-3.1";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-2.8";"Осадков нет";"12";"";"";"";"";
"28.04.2018 20:00";"5.0";"732.7";"765.1";"";"41";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"7.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-7.4";"Следы осадков";"12";"";"";"";"";
"28.04.2018 08:00";"3.0";"732.7";"765.3";"";"76";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-2.4";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"-0.8";"Следы осадков";"12";"";"";"";"";
"27.04.2018 20:00";"6.4";"731.1";"763.2";"";"37";"Штиль, безветрие";"0";"";"";"40%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-7.2";"0.3";"12";"";"";"";"";
"27.04.2018 08:00";"6.5";"728.1";"760.1";"";"70";"Ветер, дующий с западо-северо-запада";"4";"";"10";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"1000-1500";"";"";"50.0";"1.3";"Осадков нет";"12";"";"";"";"";
"26.04.2018 20:00";"6.8";"728.3";"760.4";"";"59";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"13.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-0.8";"Осадков нет";"12";"";"";"";"";
"25.04.2018 20:00";"7.8";"730.0";"762.1";"";"26";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"";"10.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-10.7";"Осадков нет";"12";"";"";"";"";
"24.04.2018 20:00";"1.6";"728.5";"761.2";"";"94";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"600-1000";"";"";"50.0";"0.8";"";"";"";"";"";"";
"24.04.2018 08:00";"1.4";"728.2";"760.9";"";"91";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-0.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"0.0";"1.0";"12";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"4.0";
"23.04.2018 20:00";"13.1";"729.4";"760.6";"";"33";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"16.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-3.1";"Осадков нет";"12";"";"";"";"";
"23.04.2018 08:00";"3.5";"726.8";"759.1";"";"70";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-1.5";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-1.5";"Осадков нет";"12";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"7.0";
"22.04.2018 20:00";"13.0";"729.2";"760.5";"";"30";"Ветер, дующий с юга";"1";"";"";"20–30%.";" ";"";"";"";"15.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-4.2";"Осадков нет";"12";"";"";"";"";
"22.04.2018 08:00";"1.4";"733.5";"766.3";"";"67";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-2.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"50.0";"-4.1";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"16.0";
"21.04.2018 20:00";"8.6";"732.9";"764.9";"";"22";"Ветер, дующий с юго-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"9.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"50.0";"-11.9";"Осадков нет";"12";"";"";"";"";
"21.04.2018 08:00";"-6.2";"735.7";"769.6";"";"79";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-10.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-9.3";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"20.0";
"20.04.2018 20:00";"2.9";"732.6";"765.3";"";"35";"Ветер, дующий с северо-северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"6.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-11.2";"Осадков нет";"12";"";"";"";"";
"20.04.2018 08:00";"-6.2";"734.2";"768.1";"";"76";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-9.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-9.8";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"20.0";
"19.04.2018 20:00";"0.0";"730.5";"763.5";"";"31";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"2.1";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"40%.";"1000-1500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-15.1";"Осадков нет";"12";"";"";"";"";
"19.04.2018 08:00";"-2.4";"730.7";"763.9";"";"41";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"-9.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-13.9";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"21.0";
"18.04.2018 20:00";"0.8";"727.0";"759.7";"";"28";"Ветер, дующий с запада";"3";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Буря";"";"2.6";"Слоисто-кучевые, образовавшиеся из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-15.9";"2.0";"12";"";"";"";"";
"18.04.2018 08:00";"2.1";"722.3";"754.6";"";"82";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-0.7";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-0.7";"0.8";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"21.0";
"17.04.2018 20:00";"9.6";"720.4";"751.8";"";"32";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"13.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"50.0";"-6.3";"Осадков нет";"12";"";"";"";"";
"17.04.2018 08:00";"-1.9";"722.8";"755.6";"";"80";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-6.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высокослоистые просвечивающие.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-4.9";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"24.0";
"16.04.2018 20:00";"5.5";"724.3";"756.3";"";"38";"Ветер, дующий с юга";"2";"";"";"60%.";" ";"";"";"";"7.0";"Слоисто-кучевые, образовавшиеся из кучевых.";"40%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-7.9";"Осадков нет";"12";"";"";"";"";
"16.04.2018 08:00";"-4.3";"726.6";"759.9";"";"73";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-8.0";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-8.5";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"26.0";
"15.04.2018 20:00";"2.4";"724.5";"756.8";"";"28";"Ветер, дующий с запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"5.4";"Слоисто-кучевые, образовавшиеся из кучевых.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-14.5";"2.0";"12";"";"";"";"";
"15.04.2018 08:00";"4.8";"720.4";"752.2";"";"67";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"-0.8";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"29.0";
"14.04.2018 20:00";"6.7";"721.2";"752.9";"";"45";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"14.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"50.0";"-4.5";"Осадков нет";"12";"";"";"";"";
"13.04.2018 20:00";"5.5";"732.5";"764.8";"";"55";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"7.4";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"1000-1500";"Высокослоистые просвечивающие.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-2.9";"Следы осадков";"12";"";"";"";"";
"13.04.2018 08:00";"-3.2";"735.9";"769.5";"";"81";"";"";"";"";"";" ";"";"";"-7.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-6.0";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"43.0";
"12.04.2018 20:00";"4.5";"734.8";"767.3";"";"42";"";"";"";"";"";" ";"";"";"";"6.7";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-7.3";"Осадков нет";"12";"";"";"";"";
"12.04.2018 08:00";"-1.0";"727.0";"767.8";"";"94";"";"";"";"";"";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"50.0";"-1.9";"Следы осадков";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"45.0";
"11.04.2018 20:00";"3.0";"731.2";"763.8";"";"51";"";"";"";"";"";" ";"";"";"";"7.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-6.2";"Осадков нет";"12";"";"";"";"";
